model_08,displ_08,cyl_08,trans_08,drive_08,fuel_08,veh_class_08,air_pollut_08,city_mpg_08,hwy_mpg_08,cmb_mpg_08,greenhouse_08,smartway_08,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,25.0,22.0,4.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,23.0,20.0,4.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,21.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,18.0,25.0,21.0,4.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,21.0,18.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,22.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,17.0,23.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,17.0,23.0,19.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,15.0,19.0,17.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.2,6.0,Man-5,2WD,Gasoline,pickup,6.0,14.0,20.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,19.0,25.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,20.0,25.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,20.0,26.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,18.0,23.0,20.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,18.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,25.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,23.0,20.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,21.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,18.0,25.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,21.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,17.0,23.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,17.0,23.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,15.0,19.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,14.0,19.0,16.0,4.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,19.0,25.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,20.0,25.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,20.0,26.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,18.0,23.0,20.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,18.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,24.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,pickup,5.0,19.0,25.0,22.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,pickup,5.0,18.0,23.0,20.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,21.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,17.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,pickup,5.0,18.0,25.0,21.0,4.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,21.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,16.0,22.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,pickup,5.0,17.0,23.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,pickup,3.0,17.0,23.0,19.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,15.0,19.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,20.0,17.0,3.0,No
FORD F150,4.6,8.0,Auto-L4,4WD,Gasoline,pickup,6.0,13.0,17.0,14.0,2.0,no,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
FORD Fusion,2.3,4.0,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7.0,yes,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6.0,No
FORD Fusion,2.3,4.0,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5.0,No
FORD Fusion,2.3,4.0,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5.0,No
FORD Fusion,2.3,4.0,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7.0,yes,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5.0,No
FORD Fusion,2.3,4.0,Auto-L5,2WD,Gasoline,midsize car,9.5,20.0,28.0,23.0,7.0,yes,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4.0,No
FORD Fusion,3.0,6.0,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6.0,yes,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6.0,No
FORD Fusion,3.0,6.0,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6.0,yes,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,4WD,Gasoline,midsize car,7.0,17.0,25.0,20.0,6.0,yes,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4.0,No
FORD Fusion,3.0,6.0,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6.0,yes,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,23.0,34.0,27.0,6.0,No
FORD Fusion,3.0,6.0,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,21.0,31.0,25.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6.0,yes,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,20.0,29.0,23.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6.0,yes,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,midsize car,5.0,21.0,32.0,25.0,5.0,No
FORD Fusion,3.0,6.0,Auto-L6,2WD,Gasoline,midsize car,7.0,18.0,26.0,21.0,6.0,yes,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,midsize car,5.0,17.0,26.0,20.0,4.0,No
GMC Acadia,3.6,6.0,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5.0,no,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,standard SUV,3.0,21.0,26.0,23.0,5.0,No
GMC Acadia,3.6,6.0,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5.0,no,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,standard SUV,3.0,21.0,25.0,23.0,5.0,No
GMC Acadia,3.6,6.0,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5.0,no,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,standard SUV,5.0,18.0,25.0,21.0,4.0,No
GMC Acadia,3.6,6.0,Auto-L6,2WD,Gasoline,SUV,6.0,16.0,24.0,19.0,5.0,no,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,standard SUV,5.0,17.0,25.0,20.0,4.0,No
GMC Acadia,3.6,6.0,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5.0,no,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,standard SUV,3.0,21.0,26.0,23.0,5.0,No
GMC Acadia,3.6,6.0,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5.0,no,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,standard SUV,3.0,21.0,25.0,23.0,5.0,No
GMC Acadia,3.6,6.0,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5.0,no,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,standard SUV,5.0,18.0,25.0,21.0,4.0,No
GMC Acadia,3.6,6.0,Auto-L6,4WD,Gasoline,SUV,6.0,16.0,22.0,18.0,5.0,no,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,standard SUV,5.0,17.0,25.0,20.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,2WD,Gasoline,pickup,6.0,15.0,20.0,17.0,4.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3.0,No
GMC Sierra 15,4.3,6.0,Auto-L4,4WD,Gasoline,pickup,6.0,14.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
